Model,Batch,Concurrency,Model Config Path,Instance Group,Max Batch Size,Satisfies Constraints,Throughput (infer/sec),p99 Latency (ms),Output Token Throughput (infer/sec)
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,Yes,7.9,1010.1,10219.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,Yes,4.3,918.8,5656.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,Yes,8.0,1995.0,10343.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,Yes,2.2,893.2,2883.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,Yes,1.1,991.5,1452.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,Yes,8.0,9892.5,10357.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_128,47:GPU,4,No,8.0,19778.7,10352.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,8.0,1014.1,10255.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,4.3,920.4,5658.1
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,8.0,1988.1,10327.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,2.2,892.5,2884.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,8.0,3972.8,10348.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,1.1,990.6,1453.0
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_89,32:GPU,1,Yes,8.0,7908.6,10361.2
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,7.9,1010.7,10241.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,4.3,919.0,5633.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,2.2,890.0,2891.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,8.0,3949.2,10347.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,8.0,5923.7,10353.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,1.1,990.1,1455.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_36,13:GPU,2,Yes,8.0,8908.8,10348.3
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,7.9,1007.2,10192.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,4.3,919.4,5658.7
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,8.0,1993.0,10338.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,2.2,892.6,2883.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,8.0,5944.3,10351.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,1.1,991.5,1454.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_56,20:GPU,2,Yes,8.0,9877.7,10367.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,Yes,7.9,1003.8,10178.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,Yes,4.3,918.5,5670.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,Yes,8.0,1992.7,10357.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,Yes,2.2,890.1,2893.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,Yes,8.0,5942.7,10360.2
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,Yes,1.1,992.8,1458.1
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_124,46:GPU,2,No,8.0,12821.3,10381.3
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,7.9,1010.7,10235.2
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,4.3,919.9,5625.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,8.0,2985.3,10291.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,2.2,894.6,2883.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,8.0,4980.3,10281.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,1.1,991.6,1454.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_24,8:GPU,2,Yes,8.0,8961.8,10289.6
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,Yes,7.9,1007.5,10207.2
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,Yes,4.3,917.9,5669.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,Yes,2.2,893.3,2886.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,Yes,8.0,3942.4,10356.6
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,Yes,8.0,6912.9,10371.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,Yes,1.1,990.2,1453.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_95,34:GPU,2,No,8.0,11832.7,10371.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,Yes,7.9,1007.5,10204.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,Yes,4.3,917.6,5673.7
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,Yes,8.0,2971.8,10355.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,Yes,2.2,890.5,2891.5
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,Yes,1.1,986.0,1457.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,Yes,8.0,9851.9,10402.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_132,48:GPU,4,No,8.0,19728.1,10380.3
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,Yes,7.9,1008.0,10188.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,Yes,4.3,920.3,5656.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,Yes,8.0,1997.8,10339.2
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,Yes,2.2,893.0,2880.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,Yes,8.0,5935.0,10356.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,Yes,1.1,982.4,1453.1
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_149,54:GPU,2,No,8.0,13851.4,10347.4
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,Yes,7.9,1008.1,10200.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,Yes,4.4,917.8,5641.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,Yes,8.0,1993.2,10352.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,Yes,2.2,889.2,2891.1
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,Yes,1.1,992.3,1454.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,No,8.0,10852.6,10368.5
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_122,45:GPU,4,No,8.0,19767.3,10361.2
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,Yes,7.9,1001.5,10129.5
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,Yes,4.3,917.3,5673.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,Yes,8.0,1984.3,10355.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,Yes,2.2,890.1,2891.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,Yes,1.1,995.2,1456.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,Yes,8.0,9859.2,10372.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_49,17:GPU,4,No,8.0,12825.9,10375.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,Yes,7.9,1008.7,10188.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,Yes,4.3,918.1,5661.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,Yes,8.0,1987.5,10342.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,Yes,2.2,891.9,2885.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,Yes,1.1,991.6,1453.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,Yes,8.0,9883.7,10364.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_69,25:GPU,4,No,8.0,13830.5,10366.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,Yes,7.9,1008.3,10206.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,Yes,4.4,917.3,5678.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,Yes,8.0,2985.6,10345.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,Yes,2.2,890.1,2892.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,Yes,1.1,988.8,1455.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,Yes,8.0,9852.2,10376.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_76,27:GPU,4,No,8.0,14804.1,10378.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,Yes,7.9,1012.4,10237.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,Yes,4.3,919.1,5625.3
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,Yes,8.0,1995.1,10339.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,Yes,2.2,892.1,2886.1
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,Yes,8.0,6900.5,10378.8
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,Yes,1.1,992.3,1454.1
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_93,33:GPU,2,No,8.0,11820.4,10379.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,7.9,1008.6,10196.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,4.3,918.7,5661.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,8.0,2000.1,10327.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,2.2,893.3,2883.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,8.0,6909.2,10367.5
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,1.1,988.4,1454.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_64,23:GPU,2,Yes,8.0,9874.4,10365.6
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,Yes,7.9,1009.1,10203.0
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,Yes,4.3,917.3,5663.8
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,Yes,8.0,2967.1,10353.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,Yes,2.2,892.3,2885.8
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,Yes,1.1,992.1,1453.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,Yes,8.0,8901.4,10357.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_61,22:GPU,4,No,8.0,13822.2,10358.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,7.9,1009.4,10190.2
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,4.3,917.5,5667.7
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,8.0,1990.9,10354.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,2.2,893.1,2884.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,8.0,5917.3,10369.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,1.1,994.7,1453.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_44,16:GPU,2,Yes,8.0,9874.1,10352.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,Yes,7.9,1009.4,10195.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,Yes,4.3,916.6,5674.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,Yes,8.0,1986.6,10357.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,Yes,2.2,891.8,2888.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,Yes,8.0,6920.9,10356.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,Yes,1.1,990.1,1453.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_112,41:GPU,2,No,8.0,11853.1,10353.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,7.9,1009.4,10200.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,4.3,920.2,5626.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,2.2,892.9,2885.1
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,8.0,3947.9,10353.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,8.0,5926.2,10345.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,1.1,990.6,1453.8
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_38,14:GPU,2,Yes,8.0,8916.4,10349.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,Yes,7.9,1009.5,10181.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,Yes,4.3,920.3,5660.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,Yes,8.0,2001.8,10327.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,Yes,2.2,892.1,2884.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,Yes,1.1,983.7,1453.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,Yes,8.0,9885.4,10353.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_143,52:GPU,4,No,8.0,21755.8,10352.3
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,Yes,7.9,1009.7,10173.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,Yes,4.3,918.0,5663.3
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,Yes,8.0,1994.6,10334.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,Yes,2.2,893.6,2884.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,Yes,1.1,992.7,1453.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,Yes,8.0,7895.0,10353.1
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_100,36:GPU,2,No,8.0,11866.0,10339.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,Yes,7.9,1010.1,10202.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,Yes,4.3,920.0,5637.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,Yes,8.0,1990.5,10345.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,Yes,2.2,891.3,2889.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,Yes,1.1,993.5,1454.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,Yes,8.0,8892.2,10374.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_52,18:GPU,4,No,8.0,12829.3,10371.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,Yes,7.9,1010.0,10188.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,Yes,4.3,919.7,5660.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,Yes,8.0,1997.0,10332.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,Yes,2.2,892.1,2885.6
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,Yes,1.1,992.6,1454.1
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,Yes,8.0,8904.8,10361.8
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_85,30:GPU,4,No,8.0,15820.3,10354.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,Yes,7.9,1010.3,10220.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,Yes,4.3,917.2,5673.7
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,Yes,8.0,2983.0,10359.1
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,Yes,2.2,890.4,2892.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,Yes,1.1,992.0,1458.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,Yes,8.0,7875.9,10377.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_72,26:GPU,2,No,8.0,10838.3,10376.7
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,7.9,1010.5,10209.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,4.3,920.5,5624.2
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,2.2,892.6,2886.3
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,8.0,3948.6,10344.6
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,8.0,4959.0,10347.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,1.1,993.9,1453.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_40,15:GPU,2,Yes,8.0,9885.1,10348.0
